id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
1687,60, Private,276213, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
1688,25, Private,144516, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States
1689,26, Private,191803, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
1690,29, Private,149902, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States
1691,46, Private,186539, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,48, United-States
1692,30, Private,30101, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1693,27, Private,220931, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States
1694,24, Private,237262, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States
1695,22, Private,218215, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States
1696,38, Private,163204, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1740,40, United-States
1697,51, Private,145409, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, ?
1698,48, Private,83444, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,55, United-States
1699,26, State-gov,624006, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
1700,30, Private,149726, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,7688,0,40, United-States
1701,33, Private,37646, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States
1702,39, Private,289890, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States
1703,39, Private,370549, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States
1704,52, Federal-gov,165998, Prof-school,15, Married-civ-spouse, Armed-Forces, Husband, White, Male,7298,0,50, United-States
1705,36, ?,172775, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States
1706,24, Private,138719, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States
1707,29, ?,1024535, 11th,7, Never-married, ?, Own-child, Black, Male,0,0,40, United-States
1708,55, Private,200734, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, ?
1709,40, Private,183096, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
1710,47, Private,46537, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States
1711,57, Private,206206, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1712,27, Private,215014, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1713,41, State-gov,114537, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States
1714,25, Private,478836, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States
1715,35, Self-emp-inc,213008, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
1716,40, Private,197609, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,1340,40, United-States
1717,40, Private,83827, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, England
1718,54, Private,167380, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1719,40, Private,144778, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
1720,42, Private,220531, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States
1721,24, Private,375698, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan
1722,28, Private,181291, Some-college,10, Married-civ-spouse, Other-service, Own-child, White, Female,7688,0,40, United-States
1723,19, Private,267796, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States
1724,38, Self-emp-not-inc,168826, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States
1725,38, Local-gov,105161, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States
1726,18, Private,350400, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
1727,26, Private,301563, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1728,45, Private,54098, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
1729,41, Private,109539, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States
1730,19, ?,272166, Some-college,10, Never-married, ?, Own-child, White, Male,0,1602,30, United-States
1731,17, Private,89160, 12th,8, Never-married, Priv-house-serv, Own-child, White, Female,0,0,18, United-States
1732,20, Private,41721, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
1733,26, Local-gov,213258, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States
1734,24, Private,199915, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,35, United-States
1735,25, Self-emp-not-inc,150361, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States
1736,52, Private,196504, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
1737,57, Self-emp-not-inc,27385, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States
1738,65, ?,191846, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States
1739,29, ?,236834, Some-college,10, Divorced, ?, Own-child, White, Female,0,0,15, United-States
1740,40, Private,276759, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,60, United-States
1741,47, Private,135246, 11th,7, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States
1742,42, Self-emp-not-inc,165815, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States
1743,31, Local-gov,152109, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States
1744,28, Private,147951, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States
1745,26, Private,157617, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, ?
1746,20, ?,354351, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States
1747,46, Federal-gov,171850, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States
1748,54, Self-emp-inc,263925, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States
1749,54, Local-gov,249949, Some-college,10, Divorced, Exec-managerial, Other-relative, Black, Female,0,0,40, United-States
1750,33, Private,252646, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States
1751,21, Local-gov,402230, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Male,0,0,36, United-States
1752,17, Private,95875, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States
1753,36, Private,292570, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,3325,0,40, United-States
1754,30, Private,198265, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
1755,56, Federal-gov,75804, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States
1756,19, Private,105460, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States
1757,62, Federal-gov,164021, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
1758,29, Private,168526, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States
1759,27, Private,335015, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,65, United-States
1760,53, State-gov,153486, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
1761,28, Local-gov,104329, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States
1762,48, Private,149640, Some-college,10, Separated, Craft-repair, Unmarried, White, Male,1506,0,40, Honduras
1763,50, Private,155433, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States
1764,31, ?,346736, HS-grad,9, Never-married, ?, Other-relative, White, Female,0,0,45, United-States
1765,49, Private,90907, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc)
1766,28, Private,78529, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
1767,32, Private,70377, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
1768,38, Self-emp-not-inc,107410, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States
1769,60, Private,124987, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States
1770,41, ?,38434, Masters,14, Married-civ-spouse, ?, Wife, White, Female,7688,0,10, United-States
1771,24, Private,164574, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States
1772,28, Private,198493, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
1773,40, Private,38389, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1774,24, Private,130620, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, ?
1775,21, Private,147344, HS-grad,9, Never-married, Transport-moving, Other-relative, White, Male,0,0,60, ?
1776,29, Self-emp-not-inc,337944, 11th,7, Separated, Transport-moving, Not-in-family, White, Male,0,0,60, United-States
1777,76, Self-emp-not-inc,106430, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
1778,51, Federal-gov,321494, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States
1779,17, Private,147497, 5th-6th,3, Never-married, Sales, Own-child, White, Female,0,0,20, United-States
1780,28, Private,213191, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States
1781,25, Private,48280, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
1782,44, Self-emp-not-inc,360879, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,80, United-States
1783,39, Private,269548, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, Mexico
1784,31, Private,165503, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, ?
1785,46, Private,409443, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Mexico
1786,44, Private,160837, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico
1787,34, Private,263908, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
1788,21, Private,54472, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States
1789,45, Private,182541, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
1790,24, Private,215890, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
1791,19, Private,73257, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,15, Germany
1792,28, Private,265074, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
1793,87, Private,143574, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,16, United-States
1794,42, Self-emp-not-inc,152889, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States
1795,38, Private,589809, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States
1796,24, Local-gov,403471, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,48, United-States
1797,40, Private,421837, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
1798,48, Self-emp-not-inc,79001, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States
1799,70, Private,132670, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,9386,0,4, United-States
1800,34, State-gov,513100, Bachelors,13, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Male,0,0,40, ?
1801,29, Private,212895, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States
1802,42, Private,199018, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States
1803,29, State-gov,214881, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras
1804,18, Private,155503, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States
1805,20, ?,156916, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,40, United-States
1806,20, Self-emp-inc,168165, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
1807,63, Private,281237, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
1808,30, Private,221178, HS-grad,9, Separated, Other-service, Other-relative, White, Male,0,0,28, United-States
1809,26, Private,124953, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, ?
1810,39, Private,82726, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States
1811,72, Private,135378, 7th-8th,4, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States
1812,32, Private,182274, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,37, United-States
1813,22, Private,278021, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States
1814,60, Private,338833, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States
1815,61, Private,194956, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
1816,37, Private,107302, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
1817,21, Private,165107, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
1818,33, Private,162572, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States
1819,32, Private,187936, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States
1820,52, Private,65624, Assoc-acdm,12, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States
1821,51, Self-emp-inc,110327, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States
1822,49, Private,106705, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,36, United-States
1823,39, Private,319962, HS-grad,9, Divorced, Sales, Other-relative, White, Female,0,0,40, United-States
